20.0	13.3333333333333	20.0.1	13.3333333333333.1	13.3333333333333.2	13.3333333333333.3	13.3333333333333.4	6.66666666666667.1	6.66666666666667.2	6.66666666666667.3	6.66666666666667.4	6.66666666666667.5	6.66666666666667.6	6.66666666666667.7	6.66666666666667.8	10.0	13.3333333333333.5	6.66666666666667.9
1160.0	1040.0	1100.0	806.666666666667	800.0	813.333333333333	806.666666666667	986.666666666667	973.333333333333	980.0	980.0	586.666666666667	573.333333333333	566.666666666667	575.555555555556	506.666666666667	626.666666666667	513.333333333333
1013.33333333333	906.666666666667	953.333333333333	700.0	693.333333333333	706.666666666667	700.0	893.333333333333	873.333333333333	820.0	862.222222222222	566.666666666667	540.0	533.333333333333	546.666666666667	473.333333333333	600.0	493.333333333333
920.0	826.666666666667	866.666666666667	630.0	626.666666666667	633.333333333333	630.0	826.666666666667	820.0	766.666666666667	804.444444444445	540.0	526.666666666667	513.333333333333	526.666666666667	446.666666666667	546.666666666667	446.666666666667
793.333333333333	720.0	753.333333333333	600.0	600.0	600.0	600.0	706.666666666667	713.333333333333	710.0	710.0	493.333333333333	466.666666666667	466.666666666667	475.555555555556	433.333333333333	540.0	433.333333333333
720.0	653.333333333333	680.0	573.333333333333	573.333333333333	573.333333333333	573.333333333333	646.666666666667	633.333333333333	586.666666666667	622.222222222222	473.333333333333	446.666666666667	446.666666666667	455.555555555556	483.333333333333	533.333333333333	433.333333333333
633.333333333333	566.666666666667	600.0	556.666666666667	553.333333333333	560.0	556.666666666667	593.333333333333	593.333333333333	540.0	575.555555555556	486.666666666667	466.666666666667	466.666666666667	480.0	433.333333333333	533.333333333333	426.666666666667
620.0	553.333333333333	580.0	526.666666666667	526.666666666667	526.666666666667	526.666666666667	566.666666666667	560.0	513.333333333333	546.666666666667	486.666666666667	473.333333333333	466.666666666667	475.555555555556	420.0	526.666666666667	433.333333333333
613.333333333333	560.0	580.0	473.333333333333	466.666666666667	480.0	473.333333333333	573.333333333333	573.333333333333	526.666666666667	557.777777777778	486.666666666667	466.666666666667	466.666666666667	486.666666666667	413.333333333333	513.333333333333	420.0
593.333333333333	533.333333333333	560.0	453.333333333333	446.666666666667	460.0	453.333333333333	526.666666666667	526.666666666667	480.0	511.111111111111	446.666666666667	446.666666666667	446.666666666667	446.666666666667	413.333333333333	513.333333333333	420.0
540.0	480.0	506.666666666667	463.333333333333	466.666666666667	460.0	463.333333333333	480.0	473.333333333333	433.333333333333	462.222222222222	466.666666666667	440.0	446.666666666667	451.111111111111	413.333333333333	513.333333333333	420.0
520.0	473.333333333333	486.666666666667	473.333333333333	466.666666666667	480.0	473.333333333333	466.666666666667	460.0	420.0	448.888888888889	466.666666666667	446.666666666667	446.666666666667	453.333333333333	400.0	506.666666666667	406.666666666667
533.333333333333	473.333333333333	493.333333333333	480.0	480.0	480.0	480.0	473.333333333333	473.333333333333	433.333333333333	460.0	446.666666666667	420.0	426.666666666667	440.0	393.333333333333	493.333333333333	400.0
533.333333333333	473.333333333333	493.333333333333	463.333333333333	466.666666666667	460.0	463.333333333333	480.0	480.0	440.0	466.666666666667	433.333333333333	420.0	426.666666666667	426.666666666667	393.333333333333	493.333333333333	400.0
533.333333333333	473.333333333333	500.0	453.333333333333	446.666666666667	460.0	453.333333333333	486.666666666667	480.0	440.0	468.888888888889	426.666666666667	406.666666666667	413.333333333333	433.333333333333	393.333333333333	493.333333333333	400.0
520.0	453.333333333333	480.0	453.333333333333	446.666666666667	460.0	453.333333333333	466.666666666667	466.666666666667	426.666666666667	453.333333333333	426.666666666667	406.666666666667	413.333333333333	415.555555555556	386.666666666667	493.333333333333	393.333333333333
520.0	460.0	486.666666666667	436.666666666667	433.333333333333	440.0	436.666666666667	466.666666666667	460.0	420.0	448.888888888889	426.666666666667	406.666666666667	413.333333333333	433.333333333333	393.333333333333	486.666666666667	400.0
526.666666666667	473.333333333333	493.333333333333	426.666666666667	426.666666666667	426.666666666667	426.666666666667	466.666666666667	460.0	420.0	448.888888888889	426.666666666667	413.333333333333	413.333333333333	417.777777777778	393.333333333333	486.666666666667	393.333333333333
500.0	453.333333333333	466.666666666667	423.333333333333	426.666666666667	420.0	423.333333333333	446.666666666667	440.0	406.666666666667	431.111111111111	426.666666666667	406.666666666667	413.333333333333	415.555555555556	393.333333333333	493.333333333333	393.333333333333
486.666666666667	433.333333333333	453.333333333333	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	433.333333333333	393.333333333333	417.777777777778	426.666666666667	406.666666666667	413.333333333333	415.555555555556	393.333333333333	493.333333333333	393.333333333333
480.0	433.333333333333	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	393.333333333333	413.333333333333	433.333333333333	406.666666666667	413.333333333333	417.777777777778	393.333333333333	493.333333333333	393.333333333333
480.0	433.333333333333	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	393.333333333333	413.333333333333	426.666666666667	413.333333333333	406.666666666667	415.555555555556	393.333333333333	493.333333333333	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	393.333333333333	413.333333333333	426.666666666667	406.666666666667	413.333333333333	426.666666666667	393.333333333333	493.333333333333	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	393.333333333333	413.333333333333	426.666666666667	406.666666666667	406.666666666667	413.333333333333	393.333333333333	500.0	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	426.666666666667	413.333333333333	413.333333333333	426.666666666667	393.333333333333	493.333333333333	400.0
480.0	420.0	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	426.666666666667	406.666666666667	413.333333333333	415.555555555556	400.0	493.333333333333	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	433.333333333333	420.0	420.0	424.444444444445	393.333333333333	500.0	400.0
480.0	426.666666666667	446.666666666667	410.0	406.666666666667	413.333333333333	410.0	426.666666666667	420.0	386.666666666667	411.111111111111	433.333333333333	406.666666666667	426.666666666667	422.222222222222	393.333333333333	500.0	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	440.0	420.0	426.666666666667	428.888888888889	393.333333333333	500.0	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	440.0	413.333333333333	426.666666666667	426.666666666667	393.333333333333	500.0	400.0
480.0	426.666666666667	446.666666666667	416.666666666667	413.333333333333	420.0	416.666666666667	426.666666666667	420.0	386.666666666667	411.111111111111	446.666666666667	420.0	426.666666666667	433.333333333333	400.0	506.666666666667	400.0
486.666666666667	426.666666666667	446.666666666667	420.0	420.0	420.0	420.0	426.666666666667	420.0	386.666666666667	411.111111111111	446.666666666667	413.333333333333	426.666666666667	428.888888888889	406.666666666667	500.0	406.666666666667
480.0	433.333333333333	446.666666666667	423.333333333333	426.666666666667	420.0	423.333333333333	426.666666666667	420.0	386.666666666667	411.111111111111	446.666666666667	426.666666666667	426.666666666667	433.333333333333	406.666666666667	506.666666666667	406.666666666667
480.0	433.333333333333	446.666666666667	423.333333333333	426.666666666667	420.0	423.333333333333	426.666666666667	420.0	393.333333333333	413.333333333333	446.666666666667	420.0	426.666666666667	431.111111111111	406.666666666667	500.0	406.666666666667
486.666666666667	433.333333333333	446.666666666667	423.333333333333	426.666666666667	420.0	423.333333333333	433.333333333333	420.0	393.333333333333	415.555555555556	446.666666666667	426.666666666667	426.666666666667	433.333333333333	413.333333333333	513.333333333333	406.666666666667
486.666666666667	433.333333333333	453.333333333333	423.333333333333	426.666666666667	420.0	423.333333333333	426.666666666667	426.666666666667	393.333333333333	415.555555555556	446.666666666667	426.666666666667	426.666666666667	433.333333333333	413.333333333333	513.333333333333	413.333333333333
493.333333333333	433.333333333333	453.333333333333	426.666666666667	426.666666666667	426.666666666667	426.666666666667	426.666666666667	426.666666666667	393.333333333333	415.555555555556	446.666666666667	426.666666666667	426.666666666667	433.333333333333	413.333333333333	513.333333333333	413.333333333333
493.333333333333	433.333333333333	453.333333333333	426.666666666667	426.666666666667	426.666666666667	426.666666666667	426.666666666667	433.333333333333	386.666666666667	415.555555555556	446.666666666667	426.666666666667	426.666666666667	433.333333333333	413.333333333333	513.333333333333	420.0
500.0	433.333333333333	453.333333333333	426.666666666667	426.666666666667	426.666666666667	426.666666666667	426.666666666667	433.333333333333	430.0	430.0	446.666666666667	426.666666666667	426.666666666667	433.333333333333	413.333333333333	520.0	420.0
500.0	433.333333333333	453.333333333333	430.0	426.666666666667	433.333333333333	430.0	426.666666666667	440.0	400.0	422.222222222222	453.333333333333	433.333333333333	433.333333333333	440.0	413.333333333333	520.0	420.0
500.0	433.333333333333	460.0	433.333333333333	426.666666666667	440.0	433.333333333333	433.333333333333	440.0	436.666666666667	436.666666666667	453.333333333333	433.333333333333	440.0	453.333333333333	413.333333333333	520.0	420.0
500.0	440.0	460.0	433.333333333333	426.666666666667	440.0	433.333333333333	440.0	440.0	406.666666666667	428.888888888889	460.0	426.666666666667	446.666666666667	444.444444444444	413.333333333333	520.0	426.666666666667
500.0	440.0	466.666666666667	436.666666666667	433.333333333333	440.0	436.666666666667	446.666666666667	440.0	406.666666666667	431.111111111111	460.0	433.333333333333	446.666666666667	453.333333333333	413.333333333333	526.666666666667	420.0
500.0	440.0	466.666666666667	436.666666666667	433.333333333333	440.0	436.666666666667	446.666666666667	440.0	406.666666666667	431.111111111111	466.666666666667	440.0	446.666666666667	451.111111111111	420.0	526.666666666667	420.0
500.0	446.666666666667	466.666666666667	440.0	440.0	440.0	440.0	446.666666666667	440.0	406.666666666667	431.111111111111	443.333333333333	440.0	446.666666666667	443.333333333333	420.0	520.0	426.666666666667
500.0	440.0	466.666666666667	443.333333333333	446.666666666667	440.0	443.333333333333	446.666666666667	440.0	406.666666666667	431.111111111111	466.666666666667	446.666666666667	446.666666666667	453.333333333333	426.666666666667	533.333333333333	426.666666666667
500.0	453.333333333333	466.666666666667	443.333333333333	446.666666666667	440.0	443.333333333333	446.666666666667	440.0	413.333333333333	433.333333333333	466.666666666667	446.666666666667	446.666666666667	453.333333333333	426.666666666667	533.333333333333	426.666666666667
506.666666666667	453.333333333333	466.666666666667	443.333333333333	446.666666666667	440.0	443.333333333333	446.666666666667	440.0	413.333333333333	433.333333333333	466.666666666667	446.666666666667	446.666666666667	453.333333333333	426.666666666667	540.0	426.666666666667
513.333333333333	446.666666666667	466.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	413.333333333333	435.555555555556	466.666666666667	446.666666666667	446.666666666667	466.666666666667	426.666666666667	540.0	426.666666666667
520.0	453.333333333333	473.333333333333	446.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	413.333333333333	435.555555555556	466.666666666667	453.333333333333	446.666666666667	473.333333333333	433.333333333333	533.333333333333	440.0
520.0	446.666666666667	473.333333333333	450.0	446.666666666667	453.333333333333	450.0	446.666666666667	453.333333333333	413.333333333333	437.777777777778	473.333333333333	453.333333333333	453.333333333333	473.333333333333	433.333333333333	540.0	440.0
520.0	453.333333333333	473.333333333333	446.666666666667	446.666666666667	446.666666666667	446.666666666667	446.666666666667	453.333333333333	420.0	440.0	466.666666666667	446.666666666667	453.333333333333	455.555555555556	433.333333333333	540.0	440.0
520.0	460.0	473.333333333333	453.333333333333	446.666666666667	460.0	453.333333333333	446.666666666667	453.333333333333	420.0	440.0	480.0	453.333333333333	460.0	464.444444444445	433.333333333333	546.666666666667	440.0
520.0	453.333333333333	480.0	456.666666666667	453.333333333333	460.0	456.666666666667	460.0	460.0	433.333333333333	451.111111111111	480.0	460.0	466.666666666667	468.888888888889	433.333333333333	553.333333333333	440.0
520.0	453.333333333333	480.0	456.666666666667	453.333333333333	460.0	456.666666666667	466.666666666667	460.0	426.666666666667	451.111111111111	486.666666666667	466.666666666667	466.666666666667	473.333333333333	440.0	546.666666666667	440.0
520.0	460.0	480.0	460.0	460.0	460.0	460.0	466.666666666667	460.0	426.666666666667	451.111111111111	486.666666666667	460.0	466.666666666667	471.111111111111	446.666666666667	553.333333333333	440.0
526.666666666667	460.0	486.666666666667	463.333333333333	466.666666666667	460.0	463.333333333333	466.666666666667	460.0	426.666666666667	451.111111111111	486.666666666667	466.666666666667	466.666666666667	473.333333333333	446.666666666667	553.333333333333	440.0
526.666666666667	473.333333333333	486.666666666667	463.333333333333	466.666666666667	460.0	463.333333333333	466.666666666667	460.0	426.666666666667	451.111111111111	486.666666666667	466.666666666667	466.666666666667	473.333333333333	446.666666666667	560.0	446.666666666667
533.333333333333	473.333333333333	486.666666666667	463.333333333333	466.666666666667	460.0	463.333333333333	466.666666666667	460.0	433.333333333333	453.333333333333	486.666666666667	466.666666666667	466.666666666667	473.333333333333	446.666666666667	560.0	453.333333333333
540.0	473.333333333333	486.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	433.333333333333	455.555555555556	486.666666666667	466.666666666667	466.666666666667	473.333333333333	453.333333333333	560.0	453.333333333333
540.0	473.333333333333	493.333333333333	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	433.333333333333	455.555555555556	486.666666666667	466.666666666667	466.666666666667	473.333333333333	453.333333333333	560.0	460.0
540.0	473.333333333333	493.333333333333	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	466.666666666667	440.0	457.777777777778	486.666666666667	473.333333333333	473.333333333333	477.777777777778	453.333333333333	560.0	460.0
540.0	473.333333333333	493.333333333333	470.0	466.666666666667	473.333333333333	470.0	466.666666666667	473.333333333333	440.0	460.0	493.333333333333	473.333333333333	473.333333333333	493.333333333333	453.333333333333	566.666666666667	460.0
540.0	473.333333333333	500.0	473.333333333333	466.666666666667	480.0	473.333333333333	466.666666666667	480.0	440.0	462.222222222222	506.666666666667	473.333333333333	480.0	486.666666666667	453.333333333333	566.666666666667	460.0
540.0	473.333333333333	500.0	476.666666666667	480.0	473.333333333333	476.666666666667	480.0	480.0	440.0	466.666666666667	506.666666666667	486.666666666667	480.0	491.111111111111	460.0	580.0	460.0
546.666666666667	480.0	500.0	476.666666666667	473.333333333333	480.0	476.666666666667	486.666666666667	480.0	446.666666666667	471.111111111111	500.0	480.0	486.666666666667	488.888888888889	460.0	573.333333333333	460.0
546.666666666667	473.333333333333	506.666666666667	480.0	480.0	480.0	480.0	486.666666666667	480.0	446.666666666667	471.111111111111	506.666666666667	486.666666666667	486.666666666667	506.666666666667	460.0	580.0	466.666666666667
553.333333333333	493.333333333333	506.666666666667	483.333333333333	486.666666666667	480.0	483.333333333333	486.666666666667	480.0	446.666666666667	471.111111111111	506.666666666667	486.666666666667	486.666666666667	493.333333333333	466.666666666667	580.0	466.666666666667
560.0	493.333333333333	506.666666666667	486.666666666667	486.666666666667	486.666666666667	486.666666666667	486.666666666667	486.666666666667	453.333333333333	475.555555555556	506.666666666667	486.666666666667	486.666666666667	493.333333333333	460.0	573.333333333333	473.333333333333
560.0	493.333333333333	513.333333333333	486.666666666667	486.666666666667	486.666666666667	486.666666666667	486.666666666667	486.666666666667	453.333333333333	475.555555555556	506.666666666667	486.666666666667	486.666666666667	493.333333333333	473.333333333333	586.666666666667	473.333333333333
560.0	493.333333333333	513.333333333333	490.0	486.666666666667	493.333333333333	490.0	486.666666666667	486.666666666667	460.0	477.777777777778	513.333333333333	493.333333333333	493.333333333333	513.333333333333	473.333333333333	586.666666666667	473.333333333333
566.666666666667	493.333333333333	513.333333333333	490.0	486.666666666667	493.333333333333	490.0	486.666666666667	493.333333333333	460.0	480.0	520.0	486.666666666667	500.0	502.222222222222	473.333333333333	593.333333333333	480.0
560.0	493.333333333333	520.0	496.666666666667	493.333333333333	500.0	496.666666666667	486.666666666667	493.333333333333	490.0	490.0	526.666666666667	500.0	500.0	508.888888888889	473.333333333333	600.0	480.0
560.0	493.333333333333	526.666666666667	500.0	500.0	500.0	500.0	506.666666666667	500.0	460.0	488.888888888889	526.666666666667	500.0	506.666666666667	511.111111111111	473.333333333333	593.333333333333	480.0
573.333333333333	500.0	526.666666666667	503.333333333333	506.666666666667	500.0	503.333333333333	506.666666666667	500.0	460.0	488.888888888889	526.666666666667	506.666666666667	506.666666666667	513.333333333333	473.333333333333	600.0	480.0
580.0	506.666666666667	520.0	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	500.0	503.333333333333	503.333333333333	526.666666666667	506.666666666667	506.666666666667	513.333333333333	480.0	600.0	480.0
580.0	513.333333333333	526.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	473.333333333333	495.555555555556	533.333333333333	506.666666666667	506.666666666667	515.555555555556	486.666666666667	600.0	486.666666666667
580.0	513.333333333333	533.333333333333	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	506.666666666667	526.666666666667	513.333333333333	506.666666666667	515.555555555556	480.0	606.666666666667	493.333333333333
580.0	513.333333333333	533.333333333333	510.0	506.666666666667	513.333333333333	510.0	506.666666666667	506.666666666667	506.666666666667	506.666666666667	540.0	506.666666666667	506.666666666667	517.777777777778	486.666666666667	613.333333333333	493.333333333333
580.0	513.333333333333	533.333333333333	513.333333333333	506.666666666667	520.0	513.333333333333	506.666666666667	513.333333333333	510.0	510.0	540.0	520.0	513.333333333333	524.444444444445	486.666666666667	606.666666666667	493.333333333333
586.666666666667	513.333333333333	540.0	516.666666666667	513.333333333333	520.0	516.666666666667	506.666666666667	513.333333333333	480.0	500.0	540.0	513.333333333333	513.333333333333	522.222222222222	486.666666666667	613.333333333333	493.333333333333
586.666666666667	513.333333333333	540.0	520.0	520.0	520.0	520.0	526.666666666667	520.0	523.333333333333	523.333333333333	540.0	520.0	526.666666666667	528.888888888889	493.333333333333	620.0	500.0
600.0	513.333333333333	540.0	520.0	520.0	520.0	520.0	526.666666666667	520.0	480.0	508.888888888889	540.0	520.0	520.0	526.666666666667	493.333333333333	620.0	500.0
600.0	526.666666666667	546.666666666667	523.333333333333	526.666666666667	520.0	523.333333333333	526.666666666667	520.0	523.333333333333	523.333333333333	546.666666666667	526.666666666667	526.666666666667	533.333333333333	493.333333333333	496.666666666667	500.0
600.0	526.666666666667	546.666666666667	523.333333333333	526.666666666667	520.0	523.333333333333	526.666666666667	520.0	493.333333333333	513.333333333333	546.666666666667	526.666666666667	526.666666666667	533.333333333333	493.333333333333	620.0	500.0
600.0	526.666666666667	546.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	546.666666666667	526.666666666667	526.666666666667	533.333333333333	493.333333333333	626.666666666667	500.0
600.0	526.666666666667	553.333333333333	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	553.333333333333	526.666666666667	526.666666666667	535.555555555556	500.0	620.0	560.0
600.0	533.333333333333	553.333333333333	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	553.333333333333	526.666666666667	526.666666666667	535.555555555556	506.666666666667	626.666666666667	513.333333333333
600.0	533.333333333333	553.333333333333	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	526.666666666667	553.333333333333	533.333333333333	526.666666666667	537.777777777778	506.666666666667	626.666666666667	506.666666666667
600.0	533.333333333333	560.0	533.333333333333	526.666666666667	540.0	533.333333333333	526.666666666667	526.666666666667	526.666666666667	526.666666666667	553.333333333333	533.333333333333	533.333333333333	540.0	513.333333333333	633.333333333333	520.0
606.666666666667	533.333333333333	560.0	536.666666666667	533.333333333333	540.0	536.666666666667	533.333333333333	533.333333333333	533.333333333333	533.333333333333	566.666666666667	533.333333333333	533.333333333333	544.444444444445	506.666666666667	640.0	513.333333333333
606.666666666667	540.0	560.0	540.0	540.0	540.0	540.0	540.0	540.0	540.0	540.0	560.0	540.0	533.333333333333	553.333333333333	513.333333333333	640.0	520.0
620.0	540.0	560.0	540.0	540.0	540.0	540.0	546.666666666667	540.0	543.333333333333	543.333333333333	566.666666666667	540.0	540.0	548.888888888889	513.333333333333	640.0	520.0
620.0	540.0	560.0	543.333333333333	546.666666666667	540.0	543.333333333333	546.666666666667	540.0	543.333333333333	543.333333333333	566.666666666667	540.0	540.0	548.888888888889	513.333333333333	640.0	520.0
626.666666666667	546.666666666667	560.0	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	540.0	543.333333333333	543.333333333333	566.666666666667	546.666666666667	546.666666666667	553.333333333333	513.333333333333	640.0	526.666666666667
620.0	546.666666666667	566.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	513.333333333333	535.555555555556	566.666666666667	546.666666666667	540.0	551.111111111111	513.333333333333	640.0	520.0
620.0	546.666666666667	573.333333333333	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	520.0	537.777777777778	573.333333333333	546.666666666667	546.666666666667	555.555555555556	513.333333333333	640.0	520.0
620.0	540.0	573.333333333333	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	520.0	537.777777777778	566.666666666667	546.666666666667	546.666666666667	553.333333333333	520.0	653.333333333333	520.0
626.666666666667	553.333333333333	573.333333333333	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	546.666666666667	520.0	537.777777777778	573.333333333333	546.666666666667	546.666666666667	555.555555555556	520.0	646.666666666667	520.0
626.666666666667	553.333333333333	573.333333333333	550.0	546.666666666667	553.333333333333	550.0	546.666666666667	546.666666666667	520.0	537.777777777778	566.666666666667	553.333333333333	546.666666666667	555.555555555556	520.0	646.666666666667	526.666666666667
633.333333333333	553.333333333333	580.0	550.0	546.666666666667	553.333333333333	550.0	546.666666666667	546.666666666667	520.0	537.777777777778	573.333333333333	553.333333333333	546.666666666667	557.777777777778	520.0	646.666666666667	526.666666666667
633.333333333333	553.333333333333	580.0	553.333333333333	546.666666666667	560.0	553.333333333333	553.333333333333	553.333333333333	520.0	542.222222222222	573.333333333333	546.666666666667	546.666666666667	555.555555555556	526.666666666667	646.666666666667	526.666666666667
640.0	553.333333333333	580.0	553.333333333333	546.666666666667	560.0	553.333333333333	553.333333333333	553.333333333333	520.0	542.222222222222	573.333333333333	546.666666666667	546.666666666667	555.555555555556	526.666666666667	646.666666666667	526.666666666667
640.0	560.0	580.0	560.0	560.0	560.0	560.0	560.0	560.0	520.0	546.666666666667	580.0	553.333333333333	546.666666666667	560.0	526.666666666667	660.0	540.0
640.0	560.0	586.666666666667	560.0	560.0	560.0	560.0	560.0	560.0	560.0	560.0	580.0	553.333333333333	553.333333333333	562.222222222222	533.333333333333	660.0	533.333333333333
640.0	560.0	580.0	560.0	560.0	560.0	560.0	566.666666666667	560.0	520.0	548.888888888889	580.0	566.666666666667	553.333333333333	566.666666666667	533.333333333333	660.0	533.333333333333
640.0	566.666666666667	586.666666666667	563.333333333333	566.666666666667	560.0	563.333333333333	566.666666666667	560.0	526.666666666667	551.111111111111	580.0	560.0	553.333333333333	564.444444444445	533.333333333333	660.0	533.333333333333
640.0	566.666666666667	586.666666666667	563.333333333333	566.666666666667	560.0	563.333333333333	566.666666666667	560.0	526.666666666667	551.111111111111	586.666666666667	566.666666666667	553.333333333333	573.333333333333	526.666666666667	646.666666666667	533.333333333333
640.0	566.666666666667	586.666666666667	566.666666666667	566.666666666667	566.666666666667	566.666666666667	566.666666666667	560.0	526.666666666667	551.111111111111	580.0	560.0	553.333333333333	564.444444444445	533.333333333333	660.0	540.0
640.0	566.666666666667	593.333333333333	566.666666666667	566.666666666667	566.666666666667	566.666666666667	566.666666666667	560.0	533.333333333333	553.333333333333	580.0	566.666666666667	553.333333333333	566.666666666667	533.333333333333	660.0	540.0
640.0	566.666666666667	593.333333333333	566.666666666667	566.666666666667	566.666666666667	566.666666666667	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	568.888888888889	533.333333333333	660.0	540.0
646.666666666667	566.666666666667	593.333333333333	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	568.888888888889	533.333333333333	660.0	540.0
640.0	566.666666666667	593.333333333333	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	568.888888888889	533.333333333333	660.0	533.333333333333
653.333333333333	573.333333333333	600.0	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	573.333333333333	540.0	666.666666666667	540.0
653.333333333333	573.333333333333	600.0	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	568.888888888889	533.333333333333	660.0	540.0
653.333333333333	573.333333333333	600.0	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	580.0	566.666666666667	553.333333333333	566.666666666667	533.333333333333	660.0	540.0
653.333333333333	573.333333333333	600.0	570.0	566.666666666667	573.333333333333	570.0	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	553.333333333333	568.888888888889	533.333333333333	660.0	540.0
653.333333333333	573.333333333333	600.0	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	560.0	571.111111111111	533.333333333333	666.666666666667	540.0
660.0	573.333333333333	600.0	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	560.0	571.111111111111	533.333333333333	666.666666666667	540.0
660.0	573.333333333333	600.0	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	566.666666666667	540.0	557.777777777778	586.666666666667	566.666666666667	560.0	573.333333333333	533.333333333333	666.666666666667	540.0
660.0	573.333333333333	606.666666666667	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	573.333333333333	540.0	560.0	586.666666666667	566.666666666667	560.0	571.111111111111	533.333333333333	666.666666666667	540.0
660.0	580.0	600.0	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	573.333333333333	540.0	560.0	586.666666666667	566.666666666667	560.0	571.111111111111	540.0	666.666666666667	540.0
660.0	580.0	600.0	573.333333333333	566.666666666667	580.0	573.333333333333	566.666666666667	573.333333333333	540.0	560.0	586.666666666667	566.666666666667	566.666666666667	573.333333333333	533.333333333333	666.666666666667	540.0
660.0	580.0	600.0	580.0	580.0	580.0	580.0	573.333333333333	573.333333333333	540.0	562.222222222222	586.666666666667	566.666666666667	560.0	571.111111111111	533.333333333333	666.666666666667	540.0
660.0	580.0	600.0	576.666666666667	573.333333333333	580.0	576.666666666667	580.0	573.333333333333	540.0	564.444444444445	586.666666666667	566.666666666667	560.0	571.111111111111	540.0	666.666666666667	546.666666666667
660.0	580.0	600.0	580.0	580.0	580.0	580.0	580.0	573.333333333333	540.0	564.444444444445	586.666666666667	566.666666666667	560.0	571.111111111111	540.0	673.333333333333	546.666666666667
660.0	580.0	600.0	580.0	580.0	580.0	580.0	580.0	573.333333333333	540.0	564.444444444445	586.666666666667	573.333333333333	560.0	573.333333333333	540.0	673.333333333333	546.666666666667
